id,compound_id,pathway_id,creator_id,updater_id,"created_at","updated_at"
1290,23399,3,NULL,NULL,"2015-02-24 22:58:59","2015-02-24 22:58:59"
1291,23399,4,NULL,NULL,"2015-02-24 22:58:59","2015-02-24 22:58:59"
1292,23400,3,NULL,NULL,"2015-02-24 22:58:59","2015-02-24 22:58:59"
1293,23404,16,NULL,NULL,"2015-02-24 22:59:01","2015-02-24 22:59:01"
1294,23405,54,NULL,NULL,"2015-02-24 22:59:01","2015-02-24 22:59:01"
1295,23409,43,NULL,NULL,"2015-02-24 22:59:04","2015-02-24 22:59:04"
1296,23410,22,NULL,NULL,"2015-02-24 22:59:05","2015-02-24 22:59:05"
1297,23411,62,NULL,NULL,"2015-02-24 22:59:06","2015-02-24 22:59:06"
1298,23414,83,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1299,23414,84,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1300,23414,28,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1301,23416,83,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1302,23416,84,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1303,23416,28,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1304,23417,83,NULL,NULL,"2015-02-24 22:59:08","2015-02-24 22:59:08"
1305,23417,28,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1306,23418,83,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1307,23418,84,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1308,23418,66,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1309,23419,83,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1310,23419,84,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1311,23419,66,NULL,NULL,"2015-02-24 22:59:09","2015-02-24 22:59:09"
1312,23420,84,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1313,23420,66,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1314,23421,83,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1315,23421,66,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1316,23422,83,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1317,23422,84,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1318,23422,66,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1319,23422,29,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1320,23423,83,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1321,23423,84,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1322,23423,66,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1323,23423,29,NULL,NULL,"2015-02-24 22:59:10","2015-02-24 22:59:10"
1324,23424,83,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1325,23424,84,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1326,23424,29,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1327,23425,83,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1328,23425,84,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1329,23425,29,NULL,NULL,"2015-02-24 22:59:11","2015-02-24 22:59:11"
1330,23426,83,NULL,NULL,"2015-02-24 22:59:12","2015-02-24 22:59:12"
1331,23426,84,NULL,NULL,"2015-02-24 22:59:12","2015-02-24 22:59:12"
1332,23426,66,NULL,NULL,"2015-02-24 22:59:12","2015-02-24 22:59:12"
1333,23426,29,NULL,NULL,"2015-02-24 22:59:12","2015-02-24 22:59:12"
1334,23427,83,NULL,NULL,"2015-02-24 22:59:14","2015-02-24 22:59:14"
1335,23427,84,NULL,NULL,"2015-02-24 22:59:15","2015-02-24 22:59:15"
1336,23427,28,NULL,NULL,"2015-02-24 22:59:15","2015-02-24 22:59:15"
1337,23428,83,NULL,NULL,"2015-02-24 22:59:16","2015-02-24 22:59:16"
1338,23428,84,NULL,NULL,"2015-02-24 22:59:16","2015-02-24 22:59:16"
1339,23428,28,NULL,NULL,"2015-02-24 22:59:16","2015-02-24 22:59:16"
1340,23430,83,NULL,NULL,"2015-02-24 22:59:19","2015-02-24 22:59:19"
1341,23430,84,NULL,NULL,"2015-02-24 22:59:19","2015-02-24 22:59:19"
1342,23431,83,NULL,NULL,"2015-02-24 22:59:20","2015-02-24 22:59:20"
1343,23431,84,NULL,NULL,"2015-02-24 22:59:20","2015-02-24 22:59:20"
1344,23431,66,NULL,NULL,"2015-02-24 22:59:20","2015-02-24 22:59:20"
1345,23431,29,NULL,NULL,"2015-02-24 22:59:20","2015-02-24 22:59:20"
1346,23433,64,NULL,NULL,"2015-02-24 22:59:22","2015-02-24 22:59:22"
1347,23435,2,NULL,NULL,"2015-02-24 22:59:22","2015-02-24 22:59:22"
1348,23437,2,NULL,NULL,"2015-02-24 22:59:23","2015-02-24 22:59:23"
1349,23439,47,NULL,NULL,"2015-02-24 22:59:24","2015-02-24 22:59:24"
1350,23444,95,NULL,NULL,"2015-02-24 22:59:26","2015-02-24 22:59:26"
1351,23445,95,NULL,NULL,"2015-02-24 22:59:27","2015-02-24 22:59:27"
1352,23446,95,NULL,NULL,"2015-02-24 22:59:27","2015-02-24 22:59:27"
1353,23447,95,NULL,NULL,"2015-02-24 22:59:28","2015-02-24 22:59:28"
1354,23448,95,NULL,NULL,"2015-02-24 22:59:29","2015-02-24 22:59:29"
1355,23456,1,NULL,NULL,"2015-02-24 22:59:34","2015-02-24 22:59:34"
1356,23457,1,NULL,NULL,"2015-02-24 22:59:34","2015-02-24 22:59:34"
1357,23459,1,NULL,NULL,"2015-02-24 22:59:35","2015-02-24 22:59:35"
1358,23460,1,NULL,NULL,"2015-02-24 22:59:36","2015-02-24 22:59:36"
1359,23461,1,NULL,NULL,"2015-02-24 22:59:36","2015-02-24 22:59:36"
1360,23462,39,NULL,NULL,"2015-02-24 22:59:36","2015-02-24 22:59:36"
1361,23463,39,NULL,NULL,"2015-02-24 22:59:37","2015-02-24 22:59:37"
1362,23464,39,NULL,NULL,"2015-02-24 22:59:37","2015-02-24 22:59:37"
1363,23465,39,NULL,NULL,"2015-02-24 22:59:37","2015-02-24 22:59:37"
1364,23467,39,NULL,NULL,"2015-02-24 22:59:39","2015-02-24 22:59:39"
1365,23468,39,NULL,NULL,"2015-02-24 22:59:39","2015-02-24 22:59:39"
1366,23470,39,NULL,NULL,"2015-02-24 22:59:40","2015-02-24 22:59:40"
1367,23472,39,NULL,NULL,"2015-02-24 22:59:41","2015-02-24 22:59:41"
1368,23475,39,NULL,NULL,"2015-02-24 22:59:42","2015-02-24 22:59:42"
1369,23477,24,NULL,NULL,"2015-02-24 22:59:43","2015-02-24 22:59:43"
1370,23478,24,NULL,NULL,"2015-02-24 22:59:43","2015-02-24 22:59:43"
1371,23479,24,NULL,NULL,"2015-02-24 22:59:44","2015-02-24 22:59:44"
1372,23486,20,NULL,NULL,"2015-02-24 22:59:45","2015-02-24 22:59:45"
1373,23490,22,NULL,NULL,"2015-02-24 22:59:46","2015-02-24 22:59:46"
1374,23493,41,NULL,NULL,"2015-02-24 22:59:48","2015-02-24 22:59:48"
1375,23494,41,NULL,NULL,"2015-02-24 22:59:48","2015-02-24 22:59:48"
1376,23495,67,NULL,NULL,"2015-02-24 22:59:48","2015-02-24 22:59:48"
1377,23499,12,NULL,NULL,"2015-02-24 22:59:50","2015-02-24 22:59:50"
1378,23500,26,NULL,NULL,"2015-02-24 22:59:51","2015-02-24 22:59:51"
1379,23501,74,NULL,NULL,"2015-02-24 22:59:52","2015-02-24 22:59:52"
1380,23504,54,NULL,NULL,"2015-02-24 22:59:52","2015-02-24 22:59:52"
1381,23505,54,NULL,NULL,"2015-02-24 22:59:52","2015-02-24 22:59:52"
1382,23506,54,NULL,NULL,"2015-02-24 22:59:53","2015-02-24 22:59:53"
1383,23509,54,NULL,NULL,"2015-02-24 22:59:54","2015-02-24 22:59:54"
1384,23510,54,NULL,NULL,"2015-02-24 22:59:55","2015-02-24 22:59:55"
1385,23511,54,NULL,NULL,"2015-02-24 22:59:55","2015-02-24 22:59:55"
1386,23512,54,NULL,NULL,"2015-02-24 22:59:56","2015-02-24 22:59:56"
1387,23514,3,NULL,NULL,"2015-02-24 22:59:57","2015-02-24 22:59:57"
1388,23515,61,NULL,NULL,"2015-02-24 22:59:57","2015-02-24 22:59:57"
1389,23517,64,NULL,NULL,"2015-02-24 23:00:02","2015-02-24 23:00:02"
1390,23518,39,NULL,NULL,"2015-02-24 23:00:03","2015-02-24 23:00:03"
1391,23519,54,NULL,NULL,"2015-02-24 23:00:04","2015-02-24 23:00:04"
1392,23521,55,NULL,NULL,"2015-02-24 23:00:04","2015-02-24 23:00:04"
1393,23531,39,NULL,NULL,"2015-02-24 23:00:07","2015-02-24 23:00:07"
1394,23534,8,NULL,NULL,"2015-02-24 23:00:09","2015-02-24 23:00:09"
1395,23541,3,NULL,NULL,"2015-02-24 23:00:13","2015-02-24 23:00:13"
1396,23541,4,NULL,NULL,"2015-02-24 23:00:13","2015-02-24 23:00:13"
1397,23555,54,NULL,NULL,"2015-02-24 23:00:21","2015-02-24 23:00:21"
1398,23562,54,NULL,NULL,"2015-02-24 23:00:26","2015-02-24 23:00:26"
1399,23563,54,NULL,NULL,"2015-02-24 23:00:27","2015-02-24 23:00:27"
1400,23564,54,NULL,NULL,"2015-02-24 23:00:28","2015-02-24 23:00:28"
1401,23566,54,NULL,NULL,"2015-02-24 23:00:30","2015-02-24 23:00:30"
1402,23571,54,NULL,NULL,"2015-02-24 23:00:33","2015-02-24 23:00:33"
1403,23572,54,NULL,NULL,"2015-02-24 23:00:33","2015-02-24 23:00:33"
1404,23573,54,NULL,NULL,"2015-02-24 23:00:34","2015-02-24 23:00:34"
1405,23575,54,NULL,NULL,"2015-02-24 23:00:34","2015-02-24 23:00:34"
1406,23628,91,NULL,NULL,"2015-02-24 23:01:34","2015-02-24 23:01:34"
1407,23700,91,NULL,NULL,"2015-02-24 23:02:55","2015-02-24 23:02:55"
1408,23775,54,NULL,NULL,"2015-02-24 23:04:20","2015-02-24 23:04:20"
1409,23782,54,NULL,NULL,"2015-02-24 23:04:21","2015-02-24 23:04:21"
1410,23795,1,NULL,NULL,"2015-02-24 23:04:27","2015-02-24 23:04:27"
1411,23959,54,NULL,NULL,"2015-02-24 23:06:18","2015-02-24 23:06:18"
1412,23987,54,NULL,NULL,"2015-02-24 23:06:26","2015-02-24 23:06:26"
1413,23997,30,NULL,NULL,"2015-02-24 23:06:29","2015-02-24 23:06:29"
1414,24000,60,NULL,NULL,"2015-02-24 23:06:31","2015-02-24 23:06:31"
1415,24003,85,NULL,NULL,"2015-02-24 23:06:33","2015-02-24 23:06:33"
1416,24004,85,NULL,NULL,"2015-02-24 23:06:33","2015-02-24 23:06:33"
1417,24005,85,NULL,NULL,"2015-02-24 23:06:34","2015-02-24 23:06:34"
1418,24012,4,NULL,NULL,"2015-02-24 23:06:37","2015-02-24 23:06:37"
1419,24013,4,NULL,NULL,"2015-02-24 23:06:37","2015-02-24 23:06:37"
1420,24014,4,NULL,NULL,"2015-02-24 23:06:38","2015-02-24 23:06:38"
1421,24015,3,NULL,NULL,"2015-02-24 23:06:38","2015-02-24 23:06:38"
1422,24015,4,NULL,NULL,"2015-02-24 23:06:38","2015-02-24 23:06:38"
1423,24018,1,NULL,NULL,"2015-02-24 23:06:40","2015-02-24 23:06:40"
1424,24021,65,NULL,NULL,"2015-02-24 23:06:40","2015-02-24 23:06:40"
1425,24022,16,NULL,NULL,"2015-02-24 23:06:40","2015-02-24 23:06:40"
1426,24025,85,NULL,NULL,"2015-02-24 23:06:42","2015-02-24 23:06:42"
1427,24030,55,NULL,NULL,"2015-02-24 23:06:43","2015-02-24 23:06:43"
1428,24032,56,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
1429,24033,74,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
1430,24033,83,NULL,NULL,"2015-02-24 23:06:44","2015-02-24 23:06:44"
1431,24034,60,NULL,NULL,"2015-02-24 23:06:45","2015-02-24 23:06:45"
1432,24037,16,NULL,NULL,"2015-02-24 23:06:46","2015-02-24 23:06:46"
1433,24038,16,NULL,NULL,"2015-02-24 23:06:47","2015-02-24 23:06:47"
1434,24039,95,NULL,NULL,"2015-02-24 23:06:47","2015-02-24 23:06:47"
1435,24040,85,NULL,NULL,"2015-02-24 23:06:48","2015-02-24 23:06:48"
1436,24043,16,NULL,NULL,"2015-02-24 23:06:48","2015-02-24 23:06:48"
1437,24052,65,NULL,NULL,"2015-02-24 23:06:50","2015-02-24 23:06:50"
1438,24053,65,NULL,NULL,"2015-02-24 23:06:50","2015-02-24 23:06:50"
1439,24055,51,NULL,NULL,"2015-02-24 23:06:51","2015-02-24 23:06:51"
1440,24058,24,NULL,NULL,"2015-02-24 23:06:52","2015-02-24 23:06:52"
1441,24059,88,NULL,NULL,"2015-02-24 23:06:52","2015-02-24 23:06:52"
1442,24071,83,NULL,NULL,"2015-02-24 23:06:55","2015-02-24 23:06:55"
1443,24071,84,NULL,NULL,"2015-02-24 23:06:55","2015-02-24 23:06:55"
1444,24071,28,NULL,NULL,"2015-02-24 23:06:55","2015-02-24 23:06:55"
1445,24073,83,NULL,NULL,"2015-02-24 23:06:57","2015-02-24 23:06:57"
1446,24073,84,NULL,NULL,"2015-02-24 23:06:57","2015-02-24 23:06:57"
1447,24073,66,NULL,NULL,"2015-02-24 23:06:57","2015-02-24 23:06:57"
1448,24075,24,NULL,NULL,"2015-02-24 23:06:58","2015-02-24 23:06:58"
1449,24078,18,NULL,NULL,"2015-02-24 23:06:59","2015-02-24 23:06:59"
1450,24081,43,NULL,NULL,"2015-02-24 23:07:00","2015-02-24 23:07:00"
1451,24082,27,NULL,NULL,"2015-02-24 23:07:01","2015-02-24 23:07:01"
1452,24096,37,NULL,NULL,"2015-02-24 23:07:04","2015-02-24 23:07:04"
1453,24105,28,NULL,NULL,"2015-02-24 23:07:10","2015-02-24 23:07:10"
1454,24108,88,NULL,NULL,"2015-02-24 23:07:11","2015-02-24 23:07:11"
1455,24121,64,NULL,NULL,"2015-02-24 23:07:14","2015-02-24 23:07:14"
1456,24122,27,NULL,NULL,"2015-02-24 23:07:15","2015-02-24 23:07:15"
1457,24123,28,NULL,NULL,"2015-02-24 23:07:16","2015-02-24 23:07:16"
1458,24133,26,NULL,NULL,"2015-02-24 23:07:19","2015-02-24 23:07:19"
1459,24219,91,NULL,NULL,"2015-02-24 23:07:41","2015-02-24 23:07:41"
1460,24220,95,NULL,NULL,"2015-02-24 23:07:41","2015-02-24 23:07:41"
1461,24221,95,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
1462,24222,95,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
1463,24224,95,NULL,NULL,"2015-02-24 23:07:42","2015-02-24 23:07:42"
1464,24225,95,NULL,NULL,"2015-02-24 23:07:43","2015-02-24 23:07:43"
1465,24226,95,NULL,NULL,"2015-02-24 23:07:43","2015-02-24 23:07:43"
1466,24227,95,NULL,NULL,"2015-02-24 23:07:43","2015-02-24 23:07:43"
1467,24228,95,NULL,NULL,"2015-02-24 23:07:44","2015-02-24 23:07:44"
1468,24229,95,NULL,NULL,"2015-02-24 23:07:44","2015-02-24 23:07:44"
1469,24230,95,NULL,NULL,"2015-02-24 23:07:44","2015-02-24 23:07:44"
1470,24233,2,NULL,NULL,"2015-02-24 23:07:46","2015-02-24 23:07:46"
1471,24234,2,NULL,NULL,"2015-02-24 23:07:46","2015-02-24 23:07:46"
1472,24235,2,NULL,NULL,"2015-02-24 23:07:47","2015-02-24 23:07:47"
1473,24240,1,NULL,NULL,"2015-02-24 23:07:49","2015-02-24 23:07:49"
1474,24242,32,NULL,NULL,"2015-02-24 23:07:49","2015-02-24 23:07:49"
1475,24243,32,NULL,NULL,"2015-02-24 23:07:50","2015-02-24 23:07:50"
1476,24249,51,NULL,NULL,"2015-02-24 23:07:52","2015-02-24 23:07:52"
1477,24255,10,NULL,NULL,"2015-02-24 23:07:55","2015-02-24 23:07:55"
1478,24256,10,NULL,NULL,"2015-02-24 23:07:55","2015-02-24 23:07:55"
1479,24257,41,NULL,NULL,"2015-02-24 23:07:56","2015-02-24 23:07:56"
1480,24258,3,NULL,NULL,"2015-02-24 23:07:56","2015-02-24 23:07:56"
1481,24258,4,NULL,NULL,"2015-02-24 23:07:56","2015-02-24 23:07:56"
1482,24259,80,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
1483,24260,80,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
1484,24261,80,NULL,NULL,"2015-02-24 23:07:57","2015-02-24 23:07:57"
1485,24262,80,NULL,NULL,"2015-02-24 23:07:58","2015-02-24 23:07:58"
1486,24263,80,NULL,NULL,"2015-02-24 23:07:58","2015-02-24 23:07:58"
1487,24264,93,NULL,NULL,"2015-02-24 23:07:59","2015-02-24 23:07:59"
1488,24265,93,NULL,NULL,"2015-02-24 23:07:59","2015-02-24 23:07:59"
1489,24266,93,NULL,NULL,"2015-02-24 23:07:59","2015-02-24 23:07:59"
1490,24267,93,NULL,NULL,"2015-02-24 23:08:00","2015-02-24 23:08:00"
1491,24268,75,NULL,NULL,"2015-02-24 23:08:00","2015-02-24 23:08:00"
1492,24268,93,NULL,NULL,"2015-02-24 23:08:00","2015-02-24 23:08:00"
1493,24269,75,NULL,NULL,"2015-02-24 23:08:01","2015-02-24 23:08:01"
1494,24269,93,NULL,NULL,"2015-02-24 23:08:01","2015-02-24 23:08:01"
1495,24271,9,NULL,NULL,"2015-02-24 23:08:02","2015-02-24 23:08:02"
1496,24273,79,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
1497,24275,56,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
1498,24276,56,NULL,NULL,"2015-02-24 23:08:03","2015-02-24 23:08:03"
1499,24277,56,NULL,NULL,"2015-02-24 23:08:04","2015-02-24 23:08:04"
1500,24278,56,NULL,NULL,"2015-02-24 23:08:04","2015-02-24 23:08:04"
1501,24284,11,NULL,NULL,"2015-02-24 23:08:07","2015-02-24 23:08:07"
1502,24285,11,NULL,NULL,"2015-02-24 23:08:08","2015-02-24 23:08:08"
1503,24286,11,NULL,NULL,"2015-02-24 23:08:08","2015-02-24 23:08:08"
1504,24287,11,NULL,NULL,"2015-02-24 23:08:09","2015-02-24 23:08:09"
1505,24288,11,NULL,NULL,"2015-02-24 23:08:10","2015-02-24 23:08:10"
1506,24289,11,NULL,NULL,"2015-02-24 23:08:10","2015-02-24 23:08:10"
1507,24292,26,NULL,NULL,"2015-02-24 23:08:10","2015-02-24 23:08:10"
1508,24292,74,NULL,NULL,"2015-02-24 23:08:10","2015-02-24 23:08:10"
1509,24294,43,NULL,NULL,"2015-02-24 23:08:11","2015-02-24 23:08:11"
1510,24295,43,NULL,NULL,"2015-02-24 23:08:12","2015-02-24 23:08:12"
1511,24297,16,NULL,NULL,"2015-02-24 23:08:12","2015-02-24 23:08:12"
1512,24298,16,NULL,NULL,"2015-02-24 23:08:12","2015-02-24 23:08:12"
1513,24299,16,NULL,NULL,"2015-02-24 23:08:12","2015-02-24 23:08:12"
1514,24300,16,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
1515,24301,16,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
1516,24302,16,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
1517,24303,16,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
1518,24304,16,NULL,NULL,"2015-02-24 23:08:13","2015-02-24 23:08:13"
1519,24305,16,NULL,NULL,"2015-02-24 23:08:14","2015-02-24 23:08:14"
1520,24311,20,NULL,NULL,"2015-02-24 23:08:15","2015-02-24 23:08:15"
1521,24315,1,NULL,NULL,"2015-02-24 23:08:15","2015-02-24 23:08:15"
1522,24317,56,NULL,NULL,"2015-02-24 23:08:16","2015-02-24 23:08:16"
1523,24322,3,NULL,NULL,"2015-02-24 23:08:17","2015-02-24 23:08:17"
1524,24323,31,NULL,NULL,"2015-02-24 23:08:17","2015-02-24 23:08:17"
1525,24324,31,NULL,NULL,"2015-02-24 23:08:17","2015-02-24 23:08:17"
1526,24325,34,NULL,NULL,"2015-02-24 23:08:17","2015-02-24 23:08:17"
1527,24328,81,NULL,NULL,"2015-02-24 23:08:18","2015-02-24 23:08:18"
1528,24455,36,NULL,NULL,"2015-02-24 23:09:48","2015-02-24 23:09:48"
1529,24455,34,NULL,NULL,"2015-02-24 23:09:48","2015-02-24 23:09:48"
1530,24459,81,NULL,NULL,"2015-02-24 23:09:52","2015-02-24 23:09:52"
1531,25209,36,NULL,NULL,"2015-02-24 23:42:00","2015-02-24 23:42:00"
1532,25209,34,NULL,NULL,"2015-02-24 23:42:00","2015-02-24 23:42:00"
1533,25238,54,NULL,NULL,"2015-02-24 23:42:34","2015-02-24 23:42:34"
1534,25557,65,NULL,NULL,"2015-02-24 23:49:35","2015-02-24 23:49:35"
1535,26276,34,NULL,NULL,"2015-02-24 23:58:36","2015-02-24 23:58:36"
1536,27131,34,NULL,NULL,"2015-02-25 00:04:29","2015-02-25 00:04:29"
1537,27136,81,NULL,NULL,"2015-02-25 00:04:35","2015-02-25 00:04:35"
1538,27277,81,NULL,NULL,"2015-02-25 00:07:18","2015-02-25 00:07:18"
1539,27383,81,NULL,NULL,"2015-02-25 00:09:18","2015-02-25 00:09:18"
1540,27496,81,NULL,NULL,"2015-02-25 00:11:27","2015-02-25 00:11:27"
1541,27534,54,NULL,NULL,"2015-02-25 00:11:50","2015-02-25 00:11:50"
1542,27693,54,NULL,NULL,"2015-02-25 00:12:59","2015-02-25 00:12:59"
1543,27696,34,NULL,NULL,"2015-02-25 00:13:01","2015-02-25 00:13:01"
1544,27883,34,NULL,NULL,"2015-02-25 00:15:08","2015-02-25 00:15:08"
1545,28021,91,NULL,NULL,"2015-02-25 00:15:50","2015-02-25 00:15:50"
1546,28029,24,NULL,NULL,"2015-02-25 00:16:02","2015-02-25 00:16:02"
1547,28030,45,NULL,NULL,"2015-02-25 00:16:02","2015-02-25 00:16:02"
1548,28031,45,NULL,NULL,"2015-02-25 00:16:03","2015-02-25 00:16:03"
1549,28032,45,NULL,NULL,"2015-02-25 00:16:04","2015-02-25 00:16:04"
1550,28033,45,NULL,NULL,"2015-02-25 00:16:05","2015-02-25 00:16:05"
1551,28035,45,NULL,NULL,"2015-02-25 00:16:06","2015-02-25 00:16:06"
1552,28036,45,NULL,NULL,"2015-02-25 00:16:06","2015-02-25 00:16:06"
1553,28037,45,NULL,NULL,"2015-02-25 00:16:07","2015-02-25 00:16:07"
1554,28038,45,NULL,NULL,"2015-02-25 00:16:07","2015-02-25 00:16:07"
1555,28039,45,NULL,NULL,"2015-02-25 00:16:08","2015-02-25 00:16:08"
1556,28040,45,NULL,NULL,"2015-02-25 00:16:08","2015-02-25 00:16:08"
1557,28041,45,NULL,NULL,"2015-02-25 00:16:08","2015-02-25 00:16:08"
1558,28042,45,NULL,NULL,"2015-02-25 00:16:09","2015-02-25 00:16:09"
1559,28043,45,NULL,NULL,"2015-02-25 00:16:09","2015-02-25 00:16:09"
1560,28044,45,NULL,NULL,"2015-02-25 00:16:10","2015-02-25 00:16:10"
1561,28045,45,NULL,NULL,"2015-02-25 00:16:11","2015-02-25 00:16:11"
1562,28048,8,NULL,NULL,"2015-02-25 00:16:12","2015-02-25 00:16:12"
1563,28049,8,NULL,NULL,"2015-02-25 00:16:12","2015-02-25 00:16:12"
1564,28050,24,NULL,NULL,"2015-02-25 00:16:13","2015-02-25 00:16:13"
1565,28051,8,NULL,NULL,"2015-02-25 00:16:13","2015-02-25 00:16:13"
1566,28053,8,NULL,NULL,"2015-02-25 00:16:14","2015-02-25 00:16:14"
1567,28055,24,NULL,NULL,"2015-02-25 00:16:14","2015-02-25 00:16:14"
1568,28056,21,NULL,NULL,"2015-02-25 00:16:15","2015-02-25 00:16:15"
1569,28056,10,NULL,NULL,"2015-02-25 00:16:15","2015-02-25 00:16:15"
1570,28062,24,NULL,NULL,"2015-02-25 00:16:16","2015-02-25 00:16:16"
1571,28063,24,NULL,NULL,"2015-02-25 00:16:16","2015-02-25 00:16:16"
1572,28064,24,NULL,NULL,"2015-02-25 00:16:16","2015-02-25 00:16:16"
1573,28075,64,NULL,NULL,"2015-02-25 00:16:20","2015-02-25 00:16:20"
1574,28076,54,NULL,NULL,"2015-02-25 00:16:20","2015-02-25 00:16:20"
1575,28077,54,NULL,NULL,"2015-02-25 00:16:20","2015-02-25 00:16:20"
1576,28078,54,NULL,NULL,"2015-02-25 00:16:20","2015-02-25 00:16:20"
1577,28080,64,NULL,NULL,"2015-02-25 00:16:21","2015-02-25 00:16:21"
1578,28082,64,NULL,NULL,"2015-02-25 00:16:22","2015-02-25 00:16:22"
1579,28382,34,NULL,NULL,"2015-02-25 00:18:46","2015-02-25 00:18:46"
1580,28478,30,NULL,NULL,"2015-02-25 00:19:20","2015-02-25 00:19:20"
1581,28486,85,NULL,NULL,"2015-02-25 00:19:22","2015-02-25 00:19:22"
1582,28492,60,NULL,NULL,"2015-02-25 00:19:26","2015-02-25 00:19:26"
1583,28493,39,NULL,NULL,"2015-02-25 00:19:27","2015-02-25 00:19:27"
1584,28503,16,NULL,NULL,"2015-02-25 00:19:32","2015-02-25 00:19:32"
1585,28582,55,NULL,NULL,"2015-02-25 00:20:13","2015-02-25 00:20:13"
1586,29003,80,NULL,NULL,"2015-02-25 00:25:35","2015-02-25 00:25:35"
1587,29018,15,NULL,NULL,"2015-02-25 00:25:39","2015-02-25 00:25:39"
1588,29018,18,NULL,NULL,"2015-02-25 00:25:39","2015-02-25 00:25:39"
1589,29111,85,NULL,NULL,"2015-02-25 00:26:24","2015-02-25 00:26:24"
1590,29230,85,NULL,NULL,"2015-02-25 00:27:18","2015-02-25 00:27:18"
1591,29232,16,NULL,NULL,"2015-02-25 00:27:19","2015-02-25 00:27:19"
1592,29233,16,NULL,NULL,"2015-02-25 00:27:19","2015-02-25 00:27:19"
1593,29234,16,NULL,NULL,"2015-02-25 00:27:20","2015-02-25 00:27:20"
1594,29235,16,NULL,NULL,"2015-02-25 00:27:20","2015-02-25 00:27:20"
1595,29236,16,NULL,NULL,"2015-02-25 00:27:20","2015-02-25 00:27:20"
1596,29237,16,NULL,NULL,"2015-02-25 00:27:20","2015-02-25 00:27:20"
1597,29238,16,NULL,NULL,"2015-02-25 00:27:20","2015-02-25 00:27:20"
1598,29343,39,NULL,NULL,"2015-02-25 00:27:32","2015-02-25 00:27:32"
1599,29387,39,NULL,NULL,"2015-02-25 00:27:38","2015-02-25 00:27:38"
1600,29772,54,NULL,NULL,"2015-02-25 00:29:03","2015-02-25 00:29:03"
1601,29774,15,NULL,NULL,"2015-02-25 00:29:03","2015-02-25 00:29:03"
1602,29774,18,NULL,NULL,"2015-02-25 00:29:03","2015-02-25 00:29:03"
1603,29775,28,NULL,NULL,"2015-02-25 00:29:03","2015-02-25 00:29:03"
1604,29776,93,NULL,NULL,"2015-02-25 00:29:03","2015-02-25 00:29:03"
